facility_id,program_type,facility_status,facility_name,city,zipcode,school_district_name,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capacity,total_capacity,latitude,longitude,is_active_facility,geo_missing_flag,under5_capacity_current,capacity_inconsistency_flag,zero_total_capacity_flag
72887,SACC,Registration,Riverdale Neighborhood House,Bronx,10471,Bronx 10,0,0,0,140,0,140,40.903208,-73.903822,1,False,0,0,0
709653,SACC,Registration,THE GREATER RIDGEWOOD YOUTH COUNCIL INC.,South Ozone Park,11420,Queens 27,0,0,0,120,0,120,40.675644,-73.816953,1,False,0,0,0
368452,FDC,Registration,"Figueroa, Maria",Bronx,10452,Bronx 9,0,0,0,2,6,8,40.829853,-73.922667,1,False,6,0,0
668998,GFDC,License,"Rosario Ortega, Hiralda",Bronx,10467,Bronx 10,0,0,0,2,12,14,40.874994,-73.875197,1,False,12,0,0
66789,FDC,Registration,"Powers-Mantro, Cheryl",New York,10039,Manhattan 5,0,0,0,2,5,7,40.831194,-73.936061,1,False,5,0,0
546887,GFDC,License,Horizon Scholar Prep Group Family Day Care,Brooklyn,11208,Brooklyn 19,0,0,0,4,12,16,40.665125,-73.881696,1,False,12,0,0
759022,GFDC,License,"Jimenez Sanchez, Kissy",Bronx,10457,Bronx 9,0,0,0,4,12,16,40.839581,-73.912138,1,False,12,0,0
849744,GFDC,License,"Perez, Dayanna",Bronx,10456,Bronx 9,0,0,0,4,12,16,40.831114,-73.918343,1,False,12,0,0
73895,SACC,Registration,Young Men's Christian Association,Queens,11365,Queens 26,0,0,0,105,0,105,40.736707,-73.77805,1,False,0,0,0
723370,GFDC,License,"Curious Minds Group Family Daycare, Inc.",Maspeth,11378,Queens 24,0,0,0,2,12,14,,,1,True,12,0,0
382596,SACC,Registration,Phipps Community Development Corp. Beacon Prog. @ IS 192,Bronx,10465,Bronx 8,0,0,0,120,0,120,40.827038,-73.818645,1,False,0,0,0
876405,GFDC,License,Dany Day Care Inc,flushing,11358,Queens 25,0,0,0,4,12,16,40.767885,-73.804224,1,False,12,0,0
881987,GFDC,License,"Ramirez, Yoselin",Bronx,10472,Bronx 12,0,0,0,4,12,16,40.827183,-73.881002,1,False,12,0,0
854094,GFDC,License,Sebastian Dios Primero Inc.,Bronx,10461,Bronx 11,0,0,0,4,12,16,40.841476,-73.84626,1,False,12,0,0
816757,GFDC,License,ISATU-KANDEH DAY CARE,Bronx,10459,Bronx 12,0,0,0,2,12,14,40.823883,-73.890354,1,False,12,0,0
224300,GFDC,License,"Almonte James, Digna",Bronx,10459,Bronx 12,0,0,0,2,12,14,40.822333,-73.893671,1,False,12,0,0
274823,SACC,Registration,Imani House/P.S 282 After School Program,Brooklyn,11217,Brooklyn 13,0,0,0,120,0,120,40.676462,-73.977442,1,False,0,0,0
575062,GFDC,License,"Fan, Qiuling",Flushing,11358,Queens 25,0,0,0,4,12,16,,,1,True,12,0,0
312387,GFDC,License,"Peltz, Fanny",Brooklyn,11223,Brooklyn 21,0,0,0,4,12,16,40.603482,-73.965323,1,False,12,0,0
73540,SACC,Registration,THE CHILDREN'S AID SOCIETY FRED DOUGLAS CHILDREN'S CENTER,New York,10025,Manhattan 3,0,0,0,199,0,199,40.797597,-73.963776,1,False,0,0,0
738245,GFDC,License,"Tosado, Emmanuel",Bronx,10458,Bronx 10,0,0,0,4,12,16,40.864546,-73.888966,1,False,12,0,0
363716,GFDC,License,"Vizcaino De Reyes, Xiomara",New York,10034,Manhattan 6,0,0,0,4,12,16,40.865541,-73.920224,1,False,12,0,0
564252,GFDC,License,"Brioso, Claribel",Bronx,10456,Bronx 9,0,0,0,2,12,14,40.834017,-73.904693,1,False,12,0,0
325307,GFDC,License,Claude Heaven Day Care Center Inc.,Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.64746,-73.903648,1,False,12,0,0
64214,FDC,Registration,"Torres, Emelia",New York,10002,Manhattan 1,0,0,0,2,6,8,40.718079,-73.979263,1,False,6,0,0
853195,GFDC,License,"Tamboura Tiemtore, Salamata",Bronx,10458,Bronx 10,0,0,0,4,12,16,40.867672,-73.892056,1,False,12,0,0
262390,GFDC,License,"Sealey-Licorish, Catherine",Brooklyn,11226,Brooklyn 17,0,0,0,4,12,16,40.645713,-73.949825,1,False,12,0,0
873594,GFDC,License,"Martinez Ramos, Wilka",Bronx,10466,Bronx 11,0,0,0,4,12,16,40.891997,-73.857498,1,False,12,0,0
709909,SACC,Registration,"New York Edge, Inc.",New York,10039,Manhattan 5,0,0,0,240,0,240,40.824195,-73.936879,1,False,0,0,0
614435,GFDC,License,Happy Angels Day Care,Bronx,10468,Bronx 10,0,0,0,0,12,12,40.862063,-73.900664,1,False,12,0,0
487630,FDC,Registration,"Yearwood, Yvette",Long Island City,11106,Queens 30,0,0,0,2,6,8,40.759074,-73.934395,1,False,6,0,0
332538,SACC,Registration,Samuel Field YM/YWHA Inc.,Hollis,11423,Queens 26,0,0,0,162,0,162,40.724525,-73.777169,1,False,0,0,0
755829,SACC,Registration,"SANDRA'S SUNFLOWER CHILDCARE, INC.",Jamaica,11434,Queens 27,0,0,0,23,0,23,40.676832,-73.790586,1,False,0,0,0
250533,FDC,Registration,"Acosta-Polanco, Delgisa",Bronx,10468,Bronx 10,0,0,0,2,6,8,40.861227,-73.900902,1,False,6,0,0
675683,GFDC,License,"Contreras, Maria",Bronx,10467,Bronx 11,0,0,0,4,12,16,40.88161,-73.866568,1,False,12,0,0
881554,GFDC,License,FUTURE KIDS DAYCARE INC.,Brooklyn,11237,Brooklyn 32,0,0,0,4,12,16,40.698088,-73.911445,1,False,12,0,0
244588,SACC,Registration,"The Child Center of New York, Inc.",Flushing,11355,Queens 25,0,0,0,160,0,160,40.749291,-73.821547,1,False,0,0,0
480074,GFDC,License,"Masri, Naomi",Brooklyn,11223,Brooklyn 21,0,0,0,4,12,16,40.594975,-73.962247,1,False,12,0,0
487315,GFDC,License,"Wade, Salimata",Staten Island,10301,Richmond 31,0,0,0,4,12,16,40.639547,-74.080818,1,False,12,0,0
859480,GFDC,Suspended,"Coley, April",New York,10035,Manhattan 5,0,0,0,4,12,16,40.800299,-73.943874,0,False,12,0,0
358976,GFDC,License,"Guillen, Mayra",Bronx,10452,Bronx 9,0,0,0,2,12,14,40.830918,-73.92714,1,False,12,0,0
72754,GFDC,License,"Stewart, Paula",Staten Island,10303,Richmond 31,0,0,0,4,12,16,40.623265,-74.163876,1,False,12,0,0
626469,GFDC,License,Little Angel Group Day Care,Brooklyn,11221,Brooklyn 32,0,0,0,4,12,16,40.697205,-73.930417,1,False,12,0,0
308223,GFDC,License,"Mota, Wester",Bronx,10453,Bronx 10,0,0,0,2,12,14,40.855713,-73.902112,1,False,12,0,0
100092,GFDC,License,"Nicome, Dianne",Brooklyn,11221,Brooklyn 16,0,0,0,2,12,14,40.688383,-73.937161,1,False,12,0,0
693275,GFDC,License,"Little World Potential Day Care,  Inc.",Brooklyn,11219,Brooklyn 20,0,0,0,4,12,16,40.625055,-74.003406,1,False,12,0,0
582844,SACC,Registration,C.C.M.S. FOR YOUTH INITIATIVE,Brooklyn,11238,Brooklyn 17,0,0,0,192,0,192,40.674501,-73.960582,1,False,0,0,0
875145,GFDC,License,Buzzing Scholars LLC,Brooklyn,11235,Brooklyn 21,0,0,0,4,12,16,40.58626,-73.961047,1,False,12,0,0
679086,GFDC,License,"Mensah, Hanna",Bronx,10473,Bronx 8,0,0,0,0,10,10,40.820856,-73.858169,1,False,10,0,0
709555,SACC,Registration,"University Settlement Society of NY, Inc. @ MS 407 (ICE)",New York,10003,Manhattan 2,0,0,0,111,0,111,40.732424,-73.982633,1,False,0,0,0
597804,GFDC,License,"Little Angel's Playhouse Day Care, LLC",Staten Island,10314,Richmond 31,0,0,0,4,12,16,40.610971,-74.141745,1,False,12,0,0
781410,GFDC,License,KCD GROUP FAMILY DAYCARE INC.,Far Rockaway,11691,Queens 27,0,0,0,4,12,16,40.596765,-73.746028,1,False,12,0,0
821350,GFDC,License,"Campbell, Robin",Woodside,11377,Queens 30,0,0,0,4,12,16,40.755541,-73.911021,1,False,12,0,0
869029,GFDC,License,Our Lighthouse Learning Group Corp.,Brooklyn,11204,Brooklyn 21,0,0,0,4,12,16,40.617436,-73.978374,1,False,12,0,0
852531,SACC,Registration,"Aim High Leadership Center Four, Inc.",Ozone Park,11417,Queens 27,0,0,0,33,0,33,40.680087,-73.841393,1,False,0,0,0
330126,GFDC,License,"Tigue, Teresa",Springfield Gardens,11413,Queens 29,0,0,0,2,12,14,40.668547,-73.761464,1,False,12,0,0
794077,GFDC,License,"Esquea, Rosa",Bronx,10456,Bronx 9,0,0,0,4,12,16,40.830935,-73.912827,1,False,12,0,0
450921,GFDC,License,"Wilson-Lindsay, Susan",Brooklyn,11207,Brooklyn 19,0,0,0,4,12,16,40.66181,-73.89702,1,False,12,0,0
867061,GFDC,License,My Little Blessing Daycare LLC,Bronx,10466,Bronx 11,0,0,0,2,12,14,40.893145,-73.858701,1,False,12,0,0
720759,SACC,Registration,"Play Study Win, Inc - Inwood Academy",New York,10034,Manhattan 6,0,0,0,180,0,180,40.862178,-73.919041,1,False,0,0,0
840640,GFDC,License,Brilliant Angel Child Services Corp,Bronx,10462,Bronx 11,0,0,0,2,12,14,40.850241,-73.868462,1,False,12,0,0
833903,GFDC,License,"Tavarez, Rosaura",Brooklyn,11206,Brooklyn 14,0,0,0,4,12,16,40.697104,-73.944075,1,False,12,0,0
878290,GFDC,License,"Shining Stars, Inc.",Bronx,10472,Bronx 12,0,0,0,4,12,16,40.828089,-73.877305,1,False,12,0,0
518452,GFDC,License,"Jimenez, Amalia",New York,10040,Manhattan 6,0,0,0,4,12,16,40.853786,-73.929201,1,False,12,0,0
72210,GFDC,Pending Revocation,"Graves, Linda",Richmond Hill,11418,Queens 27,0,0,0,4,12,16,40.6935,-73.830731,0,False,12,0,0
866865,GFDC,License,Tiny Thinkers Daycare Inc.,Ozone Park,11416,Queens 27,0,0,0,4,12,16,,,1,True,12,0,0
686217,GFDC,License,"Coronado, Ariel",Bronx,10452,Bronx 9,0,0,0,0,12,12,40.836155,-73.917135,1,False,12,0,0
843257,GFDC,License,Wise Kids Day Care Inc,Bronx,10466,Bronx 11,0,0,0,4,12,16,40.893801,-73.84766,1,False,12,0,0
548008,GFDC,License,MY FIRST STEP ENRICHMENT PROGRAM 2 INC,Bronx,10456,Bronx 9,0,0,0,4,12,16,40.832137,-73.900549,1,False,12,0,0
879384,GFDC,License,HAPPY FACES A+ II INC.,Bronx,10468,Bronx 10,0,0,0,4,12,16,40.868107,-73.894493,1,False,12,0,0
882697,GFDC,License,"Santos, Odalis",New York,10033,Manhattan 6,0,0,0,4,12,16,40.84863,-73.94035,1,False,12,0,0
832874,GFDC,License,"Mota Arias, Carlismiri",Bronx,10451,Bronx 9,0,0,0,0,12,12,40.826095,-73.917077,1,False,12,0,0
848891,GFDC,License,"Gonzalez, Sandivell",Bronx,10468,Bronx 10,0,0,0,4,12,16,40.867896,-73.895484,1,False,12,0,0
821441,GFDC,License,Lenez Towns Day Care LLC,Saint Albans,11412,Queens 29,0,0,0,4,12,16,40.686821,-73.756307,1,False,12,0,0
570638,GFDC,License,Zaricamhe Inc,Rosedale,11422,Queens 29,0,0,0,4,12,16,40.652009,-73.728895,1,False,12,0,0
613980,SACC,Registration,"Greenwich House, Inc.",New York,10014,Manhattan 2,0,0,0,57,0,57,40.732402,-74.003147,1,False,0,0,0
285268,SACC,Registration,Children's Arts & Science Workshops @PS 115,New York,10033,Manhattan 6,0,0,0,248,0,248,40.84654,-73.935534,1,False,0,0,0
435191,GFDC,License,"De La Cruz, Catalina",New York,10034,Manhattan 6,0,0,0,4,12,16,40.864007,-73.924383,1,False,12,0,0
629941,GFDC,License,TYN-NE TOTS DAY CARE,Jamaica,11434,Queens 29,0,0,0,4,12,16,40.688378,-73.778045,1,False,12,0,0
784496,GFDC,License,"Bello, Jeffrey",Far Rockaway,11691,Queens 27,0,0,0,4,12,16,40.595002,-73.761715,1,False,12,0,0
270917,GFDC,License,"Jagmohan, Marijke",Briarwood,11435,Queens 28,0,0,0,4,12,16,40.707825,-73.81014,1,False,12,0,0
806970,SACC,Registration,Lafayett Gardens,Brooklyn,11205,Brooklyn 13,0,0,0,29,0,29,40.69005,-73.959668,1,False,0,0,0
764489,SACC,Registration,Achievement Lab LLC,Bronx,10455,Bronx 8,0,0,0,180,0,180,40.813965,-73.900255,1,False,0,0,0
687867,GFDC,License,"Greene, Crystal",Long Island City,11101,Queens 30,0,0,0,4,12,16,40.756036,-73.94489,1,False,12,0,0
326283,GFDC,License,"Tovar, Ana",BRONX,10462,Bronx 11,0,0,0,4,12,16,40.834494,-73.853052,1,False,12,0,0
521691,GFDC,License,"Lu, Ming",Brooklyn,11219,Brooklyn 20,0,0,0,4,12,16,40.624478,-74.005417,1,False,12,0,0
280088,GFDC,License,"Bartholomew, Aloma",Brooklyn,11203,Brooklyn 18,0,0,0,4,12,16,40.650831,-73.928153,1,False,12,0,0
303463,GFDC,License,"Silva, Betsy",Bronx,10454,Bronx 7,0,0,0,2,12,14,40.808924,-73.914027,1,False,12,0,0
832875,GFDC,License,Love Bright Beginnings Group Family Daycare,Bronx,10472,Bronx 12,0,0,0,2,12,14,40.827093,-73.874219,1,False,12,0,0
794862,GFDC,License,In the Ideal Place Group Day Care,Bronx,10466,Bronx 11,0,0,0,4,12,16,40.887365,-73.862153,1,False,12,0,0
277324,GFDC,License,"Asencio, Ana",BRONX,10452,Bronx 9,0,0,0,2,12,14,40.831614,-73.921635,1,False,12,0,0
234169,GFDC,License,My Little Stars Child Care Center,Staten Island,10301,Richmond 31,0,0,0,4,12,16,40.643259,-74.084183,1,False,12,0,0
267166,SACC,Registration,"New York Edge, Inc.",Bronx,10464,Bronx 11,0,0,0,62,0,62,40.843684,-73.784915,1,False,0,0,0
672359,GFDC,License,"Silvera Menendez, Clides",Brooklyn,11208,Brooklyn 19,0,0,0,4,12,16,40.670415,-73.880089,1,False,12,0,0
608390,GFDC,License,"Ebanks, Linnette",Brooklyn,11203,Brooklyn 17,0,0,0,4,12,16,40.65849,-73.938389,1,False,12,0,0
860222,SACC,Registration,Eastside House Settlement,Bronx,10454,Bronx 7,0,0,0,98,0,98,40.809383,-73.917947,1,False,0,0,0
754889,GFDC,License,"Gonzalez, Jacqueline",Bronx,10455,Bronx 8,0,0,0,2,12,14,40.811909,-73.901647,1,False,12,0,0
71652,GFDC,License,"Scott, Jacquline",Bronx,10458,Bronx 10,0,0,0,2,12,14,40.869899,-73.887003,1,False,12,0,0
682531,SACC,Registration,"Union Settlement Association, Inc. @ PS 112",New York,10035,Manhattan 4,0,0,0,245,0,245,40.796508,-73.930218,1,False,0,0,0
121797,SACC,Registration,"United Activities Unlimited, Inc. @ PS 18 Beacon CTR",Staten Island,10310,Richmond 31,0,0,0,143,0,143,40.636827,-74.117345,1,False,0,0,0
400261,GFDC,License,"Sundar, Indranie",Far Rockaway,11691,Queens 27,0,0,0,4,12,16,40.594544,-73.758546,1,False,12,0,0
845680,GFDC,License,The Peanuts Bunch Child Care Corp,New York,10033,Manhattan 6,0,0,0,4,12,16,40.851898,-73.93397,1,False,12,0,0
249447,GFDC,License,"Gulbudagyan, Alvart",Brooklyn,11229,Brooklyn 22,0,0,0,4,12,16,40.595488,-73.943151,1,False,12,0,0
800752,GFDC,License,"Cabral, Chamely",Bronx,10472,Bronx 12,0,0,0,4,12,16,40.830677,-73.874701,1,False,12,0,0
377176,GFDC,License,"Gordon, Jeannine",Brooklyn,11226,Brooklyn 17,0,0,0,2,12,14,40.650316,-73.96267,1,False,12,0,0
843545,GFDC,License,"Magic Garden, Inc.",Brooklyn,11220,Brooklyn 15,0,0,0,4,12,16,40.640177,-74.011613,1,False,12,0,0
402847,GFDC,License,"Alisa Day Care, Inc.",Staten Island,10305,Richmond 31,0,0,0,4,12,16,40.608629,-74.065755,1,False,12,0,0
720105,FDC,Registration,Seeds To Proceed Family Day Care,New York,10009,Manhattan 1,0,0,0,2,6,8,40.721996,-73.974857,1,False,6,0,0
306638,GFDC,License,"Smith-Jones, Esther",Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.631471,-73.90768,1,False,12,0,0
759574,SACC,Registration,Great Thinker's Center Inc.  After School,Brooklyn,11234,Brooklyn 22,0,0,0,80,0,80,40.618962,-73.924553,1,False,0,0,0
689579,SACC,Registration,"Bronx Works, Inc",Bronx,10451,Bronx 7,0,0,0,240,0,240,40.821615,-73.919321,1,False,0,0,0
879992,GFDC,License,Fundamentals for Youth's Future LLC,New York,10039,Manhattan 5,0,0,0,4,12,16,40.825081,-73.939711,1,False,12,0,0
369930,GFDC,License,"Mcnally Larue, Keishanna",Springfield Gardens,11413,Queens 29,0,0,0,4,12,16,40.681913,-73.75072,1,False,12,0,0
172956,GFDC,License,Noah's Ark Childcare,Staten Island,10301,Richmond 31,0,0,0,4,12,16,40.643063,-74.084025,1,False,12,0,0
450045,GFDC,License,"Slesarevich, Tatsiana",Brooklyn,11217,Brooklyn 13,0,0,0,4,12,16,40.67733,-73.980512,1,False,12,0,0
389649,SACC,Registration,The Child Center of NY @ MS 185,Flushing,11354,Queens 25,0,0,0,220,0,220,40.775113,-73.818499,1,False,0,0,0
555836,GFDC,License,DEZZENTERPRISE LLC,Brooklyn,11224,Brooklyn 21,0,0,0,4,12,16,40.576891,-74.001893,1,False,12,0,0
57240,FDC,Registration,"Felix, Noemi",Bronx,10468,Bronx 10,0,0,0,2,6,8,40.869296,-73.903124,1,False,6,0,0
50302,FDC,Registration,"Cox, Jacqueline",Flushing,11355,Queens 25,0,0,0,0,6,6,40.753385,-73.827644,1,False,6,0,0
653620,GFDC,License,"Garcia-Lopez, Cristina",Bronx,10452,Bronx 9,0,0,0,4,12,16,40.832205,-73.929048,1,False,12,0,0
537300,FDC,Registration,"Gomez, Olga",Bronx,10468,Bronx 10,0,0,0,2,6,8,40.860698,-73.900533,1,False,6,0,0
867968,GFDC,License,"Little Legends Group Family Daycare, LLC",Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.646235,-73.90373,1,False,12,0,0
741995,SACC,Registration,"Manhattan Youth Recreation and Resources, Inc.",New York,10004,Manhattan 2,0,0,0,250,0,250,40.705791,-74.013095,1,False,0,0,0
423771,GFDC,License,"Ledesma, Patria",Bronx,10457,Bronx 9,0,0,0,2,12,14,40.847774,-73.902773,1,False,12,0,0
72399,GFDC,License,"Lydon, Therese",Staten Island,10312,Richmond 31,0,0,0,4,12,16,40.552821,-74.168312,1,False,12,0,0
475384,SACC,Registration,Graham-Windham @PS/MS 123,New York,10030,Manhattan 5,0,0,0,225,0,225,40.820073,-73.944798,1,False,0,0,0
74153,SACC,Registration,Morningside Center For Teaching Social Responsibility@ P.S. 24,Brooklyn,11232,Brooklyn 15,0,0,0,380,0,380,40.652819,-74.004684,1,False,0,0,0
718817,GFDC,License,"Pena, Austria",Bronx,10474,Bronx 8,0,0,0,4,12,16,40.813298,-73.88732,1,False,12,0,0
775973,GFDC,License,"Busgeeth, Kumarie",BRONX,10472,Bronx 12,0,0,0,0,12,12,40.834687,-73.867475,1,False,12,0,0
663830,GFDC,License,"Little Nest, LLC",Brooklyn,11216,Brooklyn 13,0,0,0,4,12,16,40.68552,-73.948866,1,False,12,0,0
199442,GFDC,License,"Jack, Jean",BROOKLYN,11221,Brooklyn 32,0,0,0,4,12,16,40.689235,-73.920204,1,False,12,0,0
881028,GFDC,License,"Marmolejos, Nicol",Bronx,10459,Bronx 12,0,0,0,0,12,12,40.821367,-73.899492,1,False,12,0,0
339131,SACC,Registration,New York Junior Tennis League @ PS 100x,Bronx,10473,Bronx 8,0,0,0,288,0,288,40.821852,-73.862932,1,False,0,0,0
877801,GFDC,License,KINGS AND PRINCES DAYCARE CORP,Bronx,10453,Bronx 10,0,0,0,4,12,16,40.85701,-73.902735,1,False,12,0,0
609487,SACC,Registration,"Urban Strategies Inc, Fannie Barnes #5",Brooklyn,11208,Brooklyn 19,0,0,0,108,0,108,40.672907,-73.878417,1,False,0,0,0
495929,GFDC,License,"Ogando, Josefina",Brooklyn,11221,Brooklyn 32,0,0,0,4,12,16,40.694339,-73.928755,1,False,12,0,0
861604,GFDC,License,"Jimenez, Janelis",Brooklyn,11233,Brooklyn 23,0,0,0,4,12,16,40.682277,-73.912106,1,False,12,0,0
799044,GFDC,License,Learn & Play Inc,Brooklyn,11219,Brooklyn 20,0,0,0,4,12,16,40.634542,-73.985671,1,False,12,0,0
414418,GFDC,License,"Mateo- German, Dennys",BRONX,10455,Bronx 7,0,0,0,4,12,16,40.812304,-73.908243,1,False,12,0,0
789891,GFDC,License,"Bell, Mirna",Bronx,10459,Bronx 12,0,0,0,4,12,16,,,1,True,12,0,0
875407,GFDC,License,"Santiago De Castillo, Anyolina",Woodhaven,11421,Queens 27,0,0,0,4,12,16,40.689662,-73.866241,1,False,12,0,0
865748,GFDC,License,"Ko, Mei",Brooklyn,11228,Brooklyn 20,0,0,0,4,12,16,40.614205,-74.006861,1,False,12,0,0
784751,GFDC,License,KID'S N TODD'S LLC,Bronx,10466,Bronx 11,0,0,0,4,12,16,40.8882,-73.8344,1,False,12,0,0
339128,SACC,Registration,NYJTL Aces Club @ P.S. 706Q,Long Island City,11106,Queens 30,0,0,0,228,0,228,40.755886,-73.924032,1,False,0,0,0
638201,SACC,Registration,"Arts And Athletics, Inc.",New York,10024,Manhattan 3,0,0,15,146,0,161,40.784765,-73.972549,1,False,0,0,0
819520,GFDC,License,Little Bees Family Day Care LLC,Brooklyn,11209,Brooklyn 20,0,0,0,4,12,16,40.621485,-74.029859,1,False,12,0,0
553918,FDC,Registration,"Cushnie, Dominique",Bronx,10453,Bronx 9,0,0,0,2,6,8,40.848929,-73.921994,1,False,6,0,0
457996,GFDC,License,TINY HANDS & FEET DAYCARE LLC,Brooklyn,11233,Brooklyn 16,0,0,0,4,12,16,40.68273,-73.927699,1,False,12,0,0
681425,GFDC,License,Baby Bunnies Day Care Services,New York,10026,Manhattan 5,0,0,0,4,12,16,40.806576,-73.954009,1,False,12,0,0
281855,GFDC,License,PEEKABOO DAY CARE,Whitestone,11357,Queens 25,0,0,0,4,12,16,40.785302,-73.81624,1,False,12,0,0
679008,SACC,Registration,LIC YMCA OST Program,Long Island City,11106,Queens 30,0,0,0,115,0,115,40.766196,-73.930338,1,False,0,0,0
882521,SACC,Registration,"THE BRAINY BUNCH DAY CARE, Inc.",Brooklyn,11236,Brooklyn 19,0,0,0,20,0,20,40.648158,-73.892733,1,False,0,0,0
842138,GFDC,License,Zuly's Daycare Inc.,Bronx,10467,Bronx 11,0,0,0,4,12,16,40.877851,-73.860136,1,False,12,0,0
815336,GFDC,License,"Corniel Goris, Yinet",Bronx,10453,Bronx 10,0,0,0,4,12,16,40.850197,-73.91391,1,False,12,0,0
367588,GFDC,License,"Gomez, Berca",Woodhaven,11421,Queens 27,0,0,0,4,12,16,40.690841,-73.858028,1,False,12,0,0
431993,GFDC,License,Ylma Gil Group Family Day Care Inc.,Brooklyn,11221,Brooklyn 32,0,0,0,4,12,16,40.696181,-73.915716,1,False,12,0,0
437504,GFDC,License,"Amadi De Luna, Zeneida",Bronx,10458,Bronx 10,0,0,0,2,12,14,40.859535,-73.894457,1,False,12,0,0
827667,GFDC,License,Wonder Clubhouse Inc.,New York,10027,Manhattan 5,0,0,0,4,12,16,40.812335,-73.952637,1,False,12,0,0
855425,GFDC,License,"Rodriguez, Raquel",Bronx,10462,Bronx 11,0,0,0,4,12,16,40.845716,-73.866518,1,False,12,0,0
697785,GFDC,License,Step One Group Family Day Care Inc.,New York,10033,Manhattan 6,0,0,0,4,12,16,40.85065,-73.931111,1,False,12,0,0
792966,GFDC,License,Arcoiris Group Family Daycare,Bronx,10460,Bronx 11,0,0,0,4,12,16,40.838616,-73.870333,1,False,12,0,0
878510,SACC,Registration,"Homes for the Homeless, Inc.",Bronx,10473,Bronx 8,0,0,0,40,0,40,40.816417,-73.869801,1,False,0,0,0
690122,GFDC,License,"Nicholson, Roslyn",Brooklyn,11233,Brooklyn 16,0,0,0,4,12,16,40.676116,-73.924076,1,False,12,0,0
710401,GFDC,License,SWEET ANGEL CHILD CARE CORP,Bronx,10452,Bronx 9,0,0,0,4,12,16,,,1,True,12,0,0
52794,FDC,Registration,"Reyes, Rafaela",Bronx,10468,Bronx 10,0,0,0,2,6,8,40.861077,-73.908728,1,False,6,0,0
518899,GFDC,License,"Lora Martinez, Maydeli",Bronx,10452,Bronx 9,0,0,0,2,12,14,40.842097,-73.925132,1,False,12,0,0
819478,GFDC,License,"Naula, Sonia",Brooklyn,11237,Queens 24,0,0,0,4,12,16,40.705076,-73.915893,1,False,12,0,0
394141,GFDC,License,JACSA CHILD CARE I INC,BRONX,10452,Bronx 9,0,0,0,4,12,16,40.84401,-73.91821,1,False,12,0,0
880386,GFDC,License,"Toure, Kadi",Bronx,10456,Bronx 9,0,0,0,4,12,16,40.831102,-73.904393,1,False,12,0,0
386679,GFDC,License,"Mccoy, Linda",New York,10027,Manhattan 5,0,0,0,2,12,14,40.81395,-73.949502,1,False,12,0,0
787299,GFDC,License,"Miles of Smiles Daycare, Inc.",Brooklyn,11208,Brooklyn 19,0,0,0,4,12,16,40.669277,-73.877875,1,False,12,0,0
877116,GFDC,License,"Paulino, Penelope",Bronx,10460,Bronx 11,0,0,0,4,12,16,40.842722,-73.871111,1,False,12,0,0
229433,SACC,Registration,YMCA of Greater NY @Virtual Y PS 33,New York,10001,Manhattan 2,0,0,0,88,0,88,40.748836,-73.99981,1,False,0,0,0
684506,GFDC,License,"Edwards, Jennifer",Brooklyn,11207,Brooklyn 19,0,0,0,4,12,16,40.664133,-73.890771,1,False,12,0,0
809714,GFDC,License,Kesser Malka,Brooklyn,11219,Brooklyn 15,0,0,0,4,12,16,40.640487,-73.996371,1,False,12,0,0
572486,GFDC,License,"Cabrera, Patrocinia",Bronx,10454,Bronx 7,0,0,0,0,10,10,40.80507,-73.918274,1,False,10,0,0
877735,GFDC,License,Casamor Family Group Daycare LLC,Brooklyn,11206,Brooklyn 14,0,0,0,4,12,16,40.692564,-73.948362,1,False,12,0,0
364833,FDC,Registration,"Bland, Cynthia",Brooklyn,11213,Brooklyn 17,0,0,0,2,6,8,40.670682,-73.935801,1,False,6,0,0
73206,SACC,Registration,RFCUNY@FLATBUSH BEACON CENTER,Brooklyn,11226,Brooklyn 17,0,0,0,210,0,210,40.656279,-73.951479,1,False,0,0,0
327761,GFDC,License,"Jack, Dean",Brooklyn,11212,Brooklyn 23,0,0,0,4,12,16,40.657298,-73.908713,1,False,12,0,0
841074,GFDC,License,"Rodrguez Morales, Alma",East Elmhurst,11369,Queens 30,0,0,0,4,12,16,40.76002,-73.872941,1,False,12,0,0
71149,GFDC,License,"Berenholtz, Maggie",Flushing,11365,Queens 26,0,0,0,4,12,16,40.733141,-73.791231,1,False,12,0,0
687009,GFDC,License,"Boro Park Creation Center, Inc.",Brooklyn,11219,Brooklyn 15,0,0,0,4,12,16,40.640248,-73.9905,1,False,12,0,0
594442,GFDC,License,Dominga Valdez Corporation,Bronx,10452,Bronx 9,0,0,0,4,12,16,40.84432,-73.911911,1,False,12,0,0
612658,GFDC,License,"Senclea Luis, Demetria",Bronx,10452,Bronx 9,0,0,0,2,12,14,40.840878,-73.914067,1,False,12,0,0
785687,GFDC,License,"Luxura Dream Daycare, Inc.",New York,10040,Manhattan 6,0,0,0,4,12,16,40.861654,-73.928316,1,False,12,0,0
838515,SACC,Registration,"New York Junior Tennis League, Inc.",Brooklyn,11210,Brooklyn 22,0,0,0,94,0,94,40.612663,-73.951736,1,False,0,0,0
